453	68.9815	4.75	7.2135	4	0.70313
454	173.9583	8.25	7.0754	6.8	0.60938
455	151.6204	11.5	9.0115	3.5875	0.54688
456	94.3287	12.25	11.134	2.4375	0.84375
457	78.2407	12.4286	10.5287	6.1571	1
458	146.6435	11.375	7.5685	6.4375	0.875
459	164.5833	9.25	6.4059	4.3625	0.85938
460	76.3889	7.75	7.8178	2.4375	0.96875
461	27.1991	7.125	8.3595	1.025	0.95313
462	153.9352	6	8.0845	1.1375	0.28125
463	202.0833	9	8.1341	0.28571	0.071429
464	112.8472	10.625	9.6361	2.1625	0.48438
465	207.0602	9.25	8.1688	2.8375	0.3125
466	202.7778	12	8.885	1.1375	0.64063
467	228.0093	12.375	8.0391	3.35	0.03125
468	227.8935	14	7.9185	2.7	0.32813
469	142.5926	12.875	10.0017	2.8625	0.64063
470	250.8102	9.375	5.7247	2.175	0.03125
471	253.3565	10.625	6.8041	2.825	0.09375
472	183.2176	5.25	5.5078	6.2875	0.29688
473	176.1574	1.75	5.0277	3.9875	0.39063
474	217.8241	2.25	4.1612	2.1875	0.5
475	158.2176	4.125	4.3082	4.25	0.73438
476	158.912	5.75	4.1892	1.6875	0.65625
477	97.6852	4.625	5.731	6.475	0.51563
478	164.9306	3.3333	5.6909	5.1333	0.85417
479	188.1944	2	4.7863	1.55	0.34375
480	231.25	2	3.9867	2.575	0.32813
481	188.4259	6.125	4.5595	3.725	0.67188
482	219.5602	9.625	5.9275	4.1125	0.26563
483	96.1806	8	7.3691	7.125	0.85938
484	205.787	6.625	5.4661	6.875	0.82813
485	67.8241	5.875	7.9484	3.225	0.95313
486	71.412	9.75	9.9647	6.4125	0.96875
487	201.9676	6.4286	6.601	6.6714	0.55357
488	182.7546	4.5	6.8309	6.6875	0.53125
489	206.4815	4.625	5.9579	3.9875	0.40625
490	153.125	7.125	7.0859	2.975	0.8125
491	96.6435	8	8.9634	1.5375	0.92188
492	182.5231	7.875	7.6473	2.3375	0.5625
493	212.1528	11.75	9.6398	1.8	0.42188
494	284.375	13.875	8.6663	4.625	0.42188
495	249.0741	16.625	12.1917	4.1	0.25
496	265.0463	19.375	12.1799	5.65	0.0625
497	259.9537	19.5	13.5078	6.4875	0.29688
498	254.3981	19.375	13.439	3.85	0.17188
499	271.0648	20.25	12.3339	4.75	0.28125
500	261.9213	19.875	12.0041	3.4875	0.34375
501	254.9769	17.875	10.4487	3.3625	0.20313
502	223.9583	18.375	13.263	2.075	0.53125
503	161.6898	15	13.3015	2.6875	0.71875
504	209.375	13.625	11.149	1.9375	0.59375
505	284.6065	16.375	11.2055	2.05	0.1875
506	298.1481	18.25	11.1222	1.9375	0.28125
507	289.1204	19	10.392	3.9875	0.4375
508	255.9028	19.25	12.5654	4.1125	0.34375
509	98.1481	13.5	13.9103	2.425	0.79688
510	105.787	13	13.0304	2.5875	0.65625
511	184.9537	13.625	11.4503	3.2125	0.71875
512	110.7639	14	13.244	1.0125	1
513	46.2963	13.4375	13.7296	6.0375	0.85938
514	239.4676	14.125	11.2055	3.225	0.29688
515	143.9815	13.5	11.732	0.75	0.51563
516	179.1667	16.125	12.858	1.025	0.54688
517	228.125	19.375	14.7488	1.275	0.40625
