562	110.9	20	14.009	0.27917	1
563	222.6	18.2	12.5241	0.70417	0.74388
564	160.4	17.4	11.9096	1.05	1
565	174.9	18.4	12.682	1.15	0.9619
566	196.5	20.2	14.1831	0.066667	0.85493
567	245.2	24.7	18.6345	1.0958	0.61702
568	143.2	19.1	13.2483	0.53333	1
569	188.5	14.6	9.9619	0.10417	0.87979
570	248.5	17.5	11.985	0.44167	0.58347
571	261.2	16.7	11.3938	0.19167	0.51509
572	263.7	18.2	12.5241	0.73333	0.49588
573	256.1	22.4	16.2271	1.3042	0.5261
574	198	21.8	15.6456	0.20417	0.80674
575	252	22.8	16.6251	0.57083	0.53161
576	249.3	23.8	17.6577	0.5875	0.5374
577	246.4	22	15.8374	0.9625	0.54408
578	250.8	20.6	14.5371	1.2333	0.51367
579	240.5	19.2	13.331	0.59583	0.55769
580	233.3	22.4	16.2271	0.40417	0.58618
581	129.4	18.4	12.682	0.016667	1
582	235.5	21.3	15.175	0.37083	0.55748
583	223.1	21.3	15.175	0.2625	0.61328
584	238.2	18.4	12.682	0.5875	0.52474
585	249.1	16.6	11.3218	0.775	0.4571
586	227.6	16.6	11.3218	0.22917	0.56157
587	222.8	17.6	12.0607	0.15833	0.57748
588	230.8	20.7	14.6267	0.32917	0.52401
589	236	20.5	14.4479	0.3	0.48489
590	185.9	22.2	16.0312	0.5125	0.74995
591	170.5	18	12.3679	0.38333	0.82629
592	130.5	18.2	12.5241	0.24583	1
593	171.1	17.8	12.2135	0.091667	0.805
594	222.2	19.2	13.331	0.18333	0.50429
595	201.7	22.2	16.0312	0.34167	0.61003
596	203	23	16.8273	0.28333	0.59104
597	169.6	22.9	16.7259	0.25833	0.77486
598	186.2	21.9	15.7412	0.77083	0.66639
599	218.6	22.6	16.425	0.36667	0.46147
600	191.6	22.9	16.7259	0.57917	0.61048
601	141.8	18.7	12.9221	0.033333	0.90113
602	146.6	18.8	13.003	1.5875	0.86187
603	132.3	16.7	11.3938	1.4333	0.94038
604	146.3	12.8	8.8627	0.89583	0.84288
605	109.7	13.2	9.0973	0.41667	1
606	117.4	13.4	9.2167	0.425	1
607	131.3	13.1	9.0382	0.55833	0.90678
608	46.1	12.8	8.8627	0.9875	1
609	74.6	12.2	8.5208	1.1333	1
